feature_id	annot_type	auprc_mean	auprc_median	enrichment_gmean	odds_ratio	fisher_p	n_proteins	tp	fp	fn	tn
1231	Binding site	0.046511627906976744	0.046511627906976744		0.0	1.0	1	0.0	1.0	32.0	655.0
7916	Region	0.046037181996086106	0.046037181996086106		0.0	1.0	2	0.0	2.0	78.0	1642.0
3122	Binding site	0.045779685264663805	0.045779685264663805		0.0	1.0	1	0.0	1.0	32.0	666.0
492	Signal peptide	0.045723588580731445	0.042735042735042736		0.0	1.0	3	0.0	3.0	98.0	2038.0
5333	Turn	0.044933680870184546	0.044933680870184546		0.0	1.0	2	0.0	2.0	52.0	1052.0
72	Binding site	0.04488078541374474	0.04488078541374474		0.0	1.0	1	0.0	1.0	32.0	680.0
5746	Binding site	0.04488078541374474	0.04488078541374474		0.0	1.0	1	0.0	1.0	32.0	680.0
6418	Binding site	0.04488078541374474	0.04488078541374474		0.0	1.0	1	0.0	1.0	32.0	680.0
5524	Compositional bias	0.04430379746835443	0.04430379746835443		0.0	1.0	1	0.0	1.0	21.0	452.0
1219	Signal peptide	0.04417670682730924	0.04417670682730924		0.0	1.0	1	0.0	1.0	33.0	713.0
5333	Signal peptide	0.04417670682730924	0.04417670682730924		0.0	1.0	1	0.0	1.0	33.0	713.0
7928	Transmembrane	0.04365904365904366	0.04365904365904366		0.0	1.0	1	0.0	1.0	21.0	459.0
4204	Signal peptide	0.043447621013013374	0.042735042735042736		0.0	1.0	4	0.0	4.0	124.0	2721.0
2877	Signal peptide	0.04321559743246491	0.042735042735042736		0.0	1.0	3	0.0	3.0	93.0	2055.0
7113	Binding site	0.043121149897330596	0.043121149897330596		0.0	1.0	1	0.0	1.0	21.0	465.0
339	Signal peptide	0.04232809339952197	0.04152877367163081		0.0	1.0	4	0.0	4.0	103.0	2338.0
